Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Miscellaneous other equity,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count
2005:Q2,NoHS,2865643,1574032,1315795,258236,1291611,335858,27457,35024,26998,8026,18779,8843,9936,147741,27832,26950,53070,349436,220831,48634,457927,457322,331612,119398,-1028,7341,606,2407716,16050777
2005:Q3,College,42828313,14649557,12669562,1979996,28178755,2741274,819888,1490598,1203273,287325,678570,621470,57101,8269546,702010,616201,2380453,4989040,5141786,349388,6018632,6004318,4687532,990332,-7371,333824,14314,36809681,34334394
2005:Q3,SomeCollege,12639566,5349445,4466651,882795,7290120,875674,167409,277475,219606,57869,139217,112778,26439,1239079,214370,289797,615084,2075417,1243975,152623,2594688,2590190,1935401,599649,-1642,56782,4498,10044878,27888747
2005:Q3,HS,11504453,5073547,4136715,936832,6430906,948268,141521,165978,126963,39015,95160,63465,31695,840177,208672,284086,489628,2118104,976014,163298,2271078,2266738,1672995,565325,-1570,29989,4340,9233375,35566982
2005:Q3,NoHS,2880205,1597026,1338734,258292,1283179,325846,29445,35688,29248,6441,19021,8841,10180,154721,27812,24526,56086,331764,227481,50788,477978,477396,345953,123078,-992,9356,582,2402227,16022321
2005:Q4,College,43782506,14999527,13006000,1993528,28782978,2798867,868655,1564959,1218615,346344,680017,625238,54779,8373958,706022,628830,2468399,5043415,5288942,360914,6133270,6119307,4800148,1004493,-3859,318525,13963,37649235,34266654
2005:Q4,SomeCollege,12946555,5498327,4599617,898710,7448229,894005,177917,297957,225826,72131,136934,108910,28024,1251090,213538,301973,635852,2137418,1241858,159685,2655260,2650821,1989983,610427,-920,51331,4439,10291295,27978553
2005:Q4,HS,11853165,5276498,4321632,954866,6576667,956311,147322,179216,131284,47932,96065,63682,32383,863672,212272,287141,507568,2138683,1013959,174457,2366541,2362215,1753709,579017,-933,30422,4327,9486624,35948889
2005:Q4,NoHS,2892107,1623114,1363947,259166,1268993,314625,32588,37920,30248,7672,18881,8854,10027,157544,27678,22332,58966,314393,230673,53394,496267,495701,359027,126619,-521,10576,566,2395840,15997180
2006:Q1,College,45270629,14987913,12988935,1998978,30282716,2952016,866210,1627146,1287046,340101,699412,648590,50822,9463281,658413,643331,2549310,5101799,5362273,359523,6300532,6286451,4938636,1008713,3137,335965,14081,38970097,34180273
2006:Q1,SomeCollege,13260903,5534612,4615372,919239,7726291,935270,179615,311729,242876,68853,134852,105586,29266,1410760,202365,315547,654829,2202580,1217856,160889,2728084,2723652,2055685,615668,761,51537,4432,10532818,28058999
2006:Q1,HS,12225221,5394777,4424172,970605,6830444,986934,147953,187138,140516,46622,92876,59814,33063,1019851,203692,291665,524586,2163443,1035293,177011,2461247,2456830,1840024,584939,911,30957,4417,9763974,36335412
2006:Q1,NoHS,2881474,1617579,1345591,271988,1263895,307534,34506,38332,30724,7609,18049,8904,9145,174230,26559,20288,61804,297775,231378,53441,514953,514387,372593,128265,416,13114,565,2366522,15972882
2006:Q2,College,45446166,15166996,13155379,2011617,30279170,2998848,891330,1589127,1181728,407400,731230,685583,45647,9185591,658791,647378,2538378,5151402,5529026,358070,6452138,6437953,5068440,1014884,8640,345989,14185,38994028,34084852
2006:Q2,SomeCollege,13395381,5629714,4694444,935270,7765666,951375,186200,310796,224939,85857,132759,102563,30196,1365772,200779,322475,646295,2264000,1223151,162065,2797474,2793052,2120481,619955,2177,50439,4422,10597906,28131820
2006:Q2,HS,12423112,5546154,4556803,989351,6876958,992036,151226,191270,134086,57183,86589,52898,33691,994968,206451,289675,521374,2183403,1080397,179570,2560007,2555502,1935088,585987,2949,31478,4506,9863105,36715828
2006:Q2,NoHS,2859752,1620184,1347193,272991,1239568,295076,37260,41724,32727,8997,16688,8976,7712,171907,26369,17642,63633,280267,235515,53487,533926,533362,388080,128785,1130,15367,563,2325827,15946951
2006:Q3,College,46256145,15288719,13262474,2026245,30967426,3062833,938201,1559435,1194709,364726,722399,682834,39565,9472127,673851,660719,2618431,5209642,5693602,356185,6583627,6569427,5159161,1043529,11853,354885,14200,39672518,33989993
2006:Q3,SomeCollege,13632040,5703435,4752518,950917,7928605,971450,196639,303057,230758,72300,128980,98160,30820,1405040,202111,335414,665139,2329822,1227950,163003,2860024,2855623,2168175,635125,3209,49114,4402,10772016,28198751
2006:Q3,HS,12712916,5673590,4664834,1008756,7039325,1000199,156346,188249,138359,49890,88493,54284,34209,1046594,212745,293479,538393,2207694,1125383,181749,2661292,2656719,2019735,600371,4629,31983,4573,10051624,37079411
2006:Q3,NoHS,2844473,1621475,1349115,272360,1222998,282943,40713,41962,33741,8221,14843,8979,5863,177381,26460,15567,66454,263701,239544,53432,553454,552895,401353,132416,1549,17577,559,2291020,15916915
2006:Q4,College,47318196,15288073,13256960,2031113,32030124,3131346,1007194,1429914,1076566,353349,724432,689583,34848,10184916,694863,676332,2745932,5273726,5800430,361039,6689611,6675313,5210269,1060658,21698,382688,14297,40628586,33905298
2006:Q4,SomeCollege,13879337,5732716,4765802,966914,8146621,992313,210924,277098,209402,67695,125592,93912,31681,1508123,204547,349783,698206,2398081,1214921,167032,2903168,2898780,2195621,646485,5590,51084,4388,10976169,28261527
2006:Q4,HS,13027170,5770220,4747492,1022727,7256951,1007912,163053,177089,129394,47695,88246,53559,34687,1158513,220399,298485,565910,2233336,1155400,188608,2744939,2740283,2083386,613794,10589,32515,4655,10282232,37415438
2006:Q4,NoHS,2831590,1617553,1340048,277505,1214037,270454,44858,42823,34779,8044,13610,8992,4618,188583,26644,13620,69777,247605,241366,54696,569607,569051,410069,135779,2659,20544,556,2261982,15880299
2007:Q1,College,48063353,15115493,13081401,2034092,32947860,3286914,1041076,1487723,1107545,380178,748705,718126,30579,10663917,703867,684260,2796918,5333160,5840184,361136,6769194,6754521,5296832,1059127,15453,383109,14673,41294159,33840368
2007:Q1,SomeCollege,14021055,5695573,4709375,986199,8325482,1033293,219027,291569,218496,73072,122735,90158,32577,1575133,204435,358904,707765,2462806,1181084,168731,2937360,2932958,2235433,644262,5084,48178,4403,11083695,28321881
2007:Q1,HS,13217602,5800850,4766145,1034704,7416753,1033705,166040,186580,135091,51488,83025,47926,35099,1238147,224810,298076,575368,2252333,1166905,191764,2795354,2790559,2146782,603078,7778,32922,4795,10422248,37713182
2007:Q1,NoHS,2794904,1597069,1307432,289637,1197835,260402,48098,44389,35759,8630,12587,9029,3558,196292,26569,11235,72153,230634,240548,54928,576901,576339,418207,133705,2043,22384,562,2218004,15834630
2007:Q2,College,48697209,15044732,13001300,2043432,33652477,3297588,1084183,1420375,1092714,327661,816255,790180,26075,10960272,722416,704968,2929219,5393579,5954221,369400,6905810,6891121,5379521,1072988,14440,424172,14690,41791399,33804806
2007:Q2,SomeCollege,14157527,5690668,4686600,1004069,8466859,1039224,228608,276043,217878,58165,120754,87446,33308,1613090,206066,376200,741460,2522136,1169125,174154,2989856,2985481,2273787,653744,5536,52414,4375,11167671,28381551
2007:Q2,HS,13380692,5835313,4787847,1047466,7545380,1023315,169263,178505,135770,42735,67677,32295,35383,1290189,231205,305252,602382,2282021,1195056,200514,2874295,2869451,2214287,613733,8049,33381,4843,10506398,37961920
2007:Q2,NoHS,2764717,1575624,1278969,296655,1189093,244555,51610,44116,36536,7579,11492,9117,2375,201180,26635,9542,75347,225873,242035,56707,592452,591897,427599,136501,1972,25825,555,2172264,15777434
2007:Q3,College,49415240,14913572,12860838,2052734,34501668,3350627,1243819,1743888,1236660,507229,848071,825710,22361,11027418,731671,717070,2994107,5452511,6019100,373387,6984089,6969054,5450039,1110634,20178,388203,15036,42431150,33808212
2007:Q3,SomeCollege,14292871,5649840,4630946,1018894,8643031,1054188,257977,355507,251003,104504,117644,83444,34200,1614326,205629,387349,753852,2577886,1141297,177376,3033599,3029220,2305795,672577,7938,42910,4379,11259272,28442268
2007:Q3,HS,13541613,5880816,4823732,1057083,7660798,1019571,181168,223859,152847,71012,60139,24509,35630,1305837,234695,305965,612374,2304092,1207521,205579,2963499,2958542,2279798,631430,13783,33531,4956,10578114,38150927
2007:Q3,NoHS,2737578,1557401,1258170,299231,1180177,229571,58187,48636,37474,11162,10654,9126,1528,202568,26476,7365,77614,220312,241311,57484,607219,606661,437040,140910,2616,26095,558,2130359,15706237
2007:Q4,College,49188913,14816963,12747204,2069759,34371950,3468792,1380432,1783076,1253566,529509,985876,963606,22270,10508846,736256,724102,2962682,5543846,5895682,382360,7088627,7073586,5517936,1133935,22750,398965,15041,42100286,33857784
2007:Q4,SomeCollege,14123125,5584361,4553618,1030742,8538765,1096128,278675,356657,247396,109261,114548,82955,31593,1522060,206457,378157,729204,2558884,1117914,180081,3080529,3076169,2336905,684159,8940,46164,4361,11042596,28505541
2007:Q4,HS,13398008,5784756,4714321,1070435,7613252,1045392,191497,225783,152844,72939,34746,0,34746,1222633,236544,303709,601516,2333684,1205784,211965,2988711,2983749,2285879,648439,16070,33361,4962,10409297,38272936
2007:Q4,NoHS,2698961,1531524,1227671,303853,1167436,230995,56723,47287,36467,10820,10442,8218,2224,186131,27025,9750,73799,230233,236590,58462,607502,606937,436415,142944,2820,24758,565,2091459,15619261
2008:Q1,College,48208124,14537875,12441801,2096074,33670249,3598584,1554279,1834067,1284029,550038,1104824,1082300,22524,9736256,730656,714443,2811001,5632860,5564193,389087,7202589,7186551,5578348,1140940,26287,440976,16038,41005535,33951102
2008:Q1,SomeCollege,13717074,5433569,4392959,1040610,8283506,1139802,305134,359729,246387,113342,110278,81128,29150,1390294,205052,356747,668206,2535181,1031590,181492,3112323,3107880,2360498,682278,10111,54993,4443,10604751,28571961
2008:Q1,HS,13065867,5626464,4541337,1085127,7439403,1070798,203884,228069,153800,74269,33852,0,33852,1100172,235165,289249,561580,2354131,1146492,216010,2975145,2969960,2278066,639468,19301,33125,5185,10090722,38334515
2008:Q1,NoHS,2621747,1482405,1180838,301567,1139342,232189,55845,45749,35366,10383,10252,7220,3031,166396,27324,11218,68577,238927,224040,58826,600775,600175,433212,139322,3070,24571,600,2020973,15517503
2008:Q2,College,47678962,14329632,12211810,2117821,33349330,3509704,1503877,1953560,1418095,535464,1099577,1071907,27669,9398847,738547,717079,2822273,5736802,5474885,394181,7200343,7183984,5623913,1145959,19281,394831,16359,40478619,34083339
2008:Q2,SomeCollege,13454700,5310502,4266069,1044433,8144197,1130675,293746,372550,265730,106820,105910,77624,28287,1323494,206145,342437,655545,2515973,1015797,181924,3113464,3109016,2367030,685117,8838,48032,4448,10341236,28641889
2008:Q2,HS,12846025,5479077,4384935,1094142,7366948,1044401,199044,233795,164281,69514,33556,0,33556,1038911,236649,281587,557653,2377221,1145895,218234,2927698,2922461,2227479,649318,12990,32675,5237,9918327,38345688
2008:Q2,NoHS,2544867,1427757,1135412,292345,1117110,226648,49860,42761,33400,9362,12260,6305,5955,152523,27819,13339,65197,248354,219628,58722,584861,584248,420862,140060,2439,20886,613,1960006,15402656
2008:Q3,College,46346954,14111824,11976390,2135434,32235129,3614060,1510219,2147980,1557674,590305,1105592,1071837,33755,8249438,738626,714730,2633111,5835735,5281883,403756,7322515,7306247,5621886,1169807,35068,479487,16268,39024438,34249669
2008:Q3,SomeCollege,13040583,5180069,4128475,1051594,7860514,1166597,291676,405698,284891,120806,101854,74346,27508,1135943,205540,323813,584690,2491452,968956,184295,3134099,3129689,2362515,690222,12488,64465,4410,9906484,28715690
2008:Q3,HS,12491615,5343246,4243893,1099353,7148369,1059407,198043,250099,174105,75993,33179,0,33179,863971,235701,269648,507951,2391178,1115944,223247,2921377,2916192,2210161,646013,27771,32248,5185,9570239,38316481
2008:Q3,NoHS,2467453,1382635,1091283,291352,1084818,226342,45278,39958,30614,9344,14694,5432,9262,128689,28118,15167,59613,256331,211270,59359,581402,580788,417280,137772,3536,22200,614,1886051,15276414
2008:Q4,College,44185041,13868293,11736513,2131781,30316747,3792352,1705633,2418722,1808428,610294,834562,797706,36855,6505374,733914,688070,2304021,5923194,4997484,413422,7147838,7130315,5608095,1178458,35467,308295,17523,37037203,34445268
2008:Q4,SomeCollege,12498858,5043873,3991475,1052398,7454985,1219284,320725,448535,324255,124280,90363,64553,25810,865014,203878,288550,477345,2458767,895980,186543,3090638,3086139,2348186,689760,13159,35034,4499,9408219,28793726
2008:Q4,HS,12031229,5203762,4112108,1091654,6827467,1088665,210687,268296,191808,76488,58066,25596,32470,617049,233205,241316,428543,2392988,1060803,227848,2879665,2874238,2173999,640480,27899,31860,5428,9151564,38256920
2008:Q4,NoHS,2381658,1344555,1054141,290414,1037102,227649,44569,33159,24398,8761,15548,4378,11170,98197,28282,15597,52426,262251,199545,59880,562851,562200,409786,135091,3512,13812,651,1818806,15140469
2009:Q1,College,43118883,13643741,11512922,2130820,29475142,3745982,1690830,2632455,1903165,729290,762393,721075,41318,5848258,741332,699275,2222463,5997965,4718060,416129,7135865,7118649,5631404,1169913,27863,289468,17216,35983018,34665310
2009:Q1,SomeCollege,12127280,4912826,3861273,1051553,7214454,1218158,314849,491224,332003,159220,83256,58869,24387,756291,204514,276664,440939,2417783,825382,185395,3076460,3072024,2351612,675177,12322,32914,4436,9050819,28876359
2009:Q1,HS,11704750,5059364,3975530,1083834,6645386,1067194,207652,288720,195534,93186,70759,38956,31803,521522,233472,236329,403898,2383106,1005755,226980,2820974,2815661,2157368,606663,20140,31490,5313,8883776,38177029
2009:Q1,NoHS,2302357,1302022,1016172,285850,1000335,222624,39724,30437,21177,9260,17117,3496,13621,82363,28630,18160,48274,266121,187908,58977,547472,546829,406204,126390,3013,11222,644,1754885,14996515
2009:Q2,College,43898242,13488598,11348306,2140292,30409644,3739876,1604386,2325636,1590650,734986,785139,739323,45816,7087386,757637,744368,2476688,6102070,4365446,421012,7170592,7154544,5656116,1163168,33214,302046,16047,36727650,34904969
2009:Q2,SomeCollege,12063979,4822405,3771517,1050888,7241574,1226115,297234,423065,265291,157774,79242,56350,22892,917779,206807,285358,494360,2390151,736286,185177,3070373,3066083,2347905,667764,13941,36474,4290,8993606,28963953
2009:Q2,HS,11658096,4930237,3850010,1080226,6727860,1053922,199231,257935,167231,90704,65095,34005,31090,665667,235719,252192,449986,2388637,932011,227464,2767799,2762793,2111508,595322,24979,30984,5005,8890298,38086834
2009:Q2,NoHS,2251381,1250575,973467,277108,1000806,218555,33812,35944,27571,8372,18817,2805,16012,89237,29103,22730,47971,272474,173747,58416,532363,531752,396046,122619,3296,9791,612,1719018,14846244
2009:Q3,College,45517016,13409795,11264911,2144884,32107221,3727383,1485138,2491610,1804809,686801,814335,764085,50250,8360579,775709,792073,2752428,6210560,4269367,428041,7206689,7190865,5652172,1181516,39935,317242,15824,38310328,35159420
2009:Q3,SomeCollege,12169087,4745568,3698494,1047074,7423519,1232288,274337,433520,294404,139116,75494,54182,21312,1083216,209375,294829,553385,2363583,717602,185890,3065583,3061348,2335832,669431,15565,40520,4234,9103504,29056871
2009:Q3,HS,11722634,4807576,3734071,1073505,6915058,1039096,188147,260475,180903,79572,58460,28115,30345,815944,238247,269365,499825,2394961,921204,229335,2731543,2726635,2076710,588072,31427,30427,4908,8991091,37996360
2009:Q3,NoHS,2201284,1204188,938384,265804,997096,214254,27698,29759,22758,7000,20466,2168,18298,95076,29572,27544,47443,278690,168405,58190,521028,520422,388714,119692,3567,8449,606,1680256,14691350
2009:Q4,College,45887596,13378735,11215709,2163026,32508860,3878381,1426317,2389708,1781933,607776,822401,767551,54850,8629561,790058,829020,2868829,6308601,4127435,438549,7257192,7243059,5669434,1189861,43691,340073,14133,38630404,35423837
2009:Q4,SomeCollege,12075741,4685246,3629958,1055288,7390495,1277305,261490,394173,281559,112614,71184,51482,19702,1104014,211194,296363,568708,2331037,686863,188164,3062848,3058815,2328542,667689,16641,45943,4033,9012893,29155475
2009:Q4,HS,11667551,4735175,3660444,1074732,6932375,1059008,181527,240432,175793,64639,55803,26215,29588,834752,239827,279170,515399,2394129,898732,233596,2680343,2675852,2030399,580707,34945,29800,4491,8987207,37915633
2009:Q4,NoHS,2163929,1176653,909566,267087,987276,214054,22984,28150,22669,5481,22134,1556,20579,89581,29946,31766,45256,283346,161525,58533,506739,506179,378377,116759,3656,7387,560,1657190,14533525
2010:Q1,College,46849560,13418327,11251704,2166623,33431234,3856836,1271322,2599747,1910024,689723,832464,773723,58741,9127256,797041,861429,2996048,6477919,4175085,436087,7268489,7252438,5642514,1175551,74779,359595,16051,39581071,35693394
2010:Q1,SomeCollege,12118019,4635454,3580708,1054746,7482564,1281428,233056,428027,294218,133809,66924,49013,17911,1156938,211618,293930,586640,2333545,706000,184457,3024770,3020580,2300867,652839,16093,50780,4190,9093248,29260128
2010:Q1,HS,11708771,4661430,3592955,1068475,7047340,1042902,167237,255694,181940,73754,52788,23962,28825,883028,239726,285634,533056,2436146,922393,228738,2628063,2623197,1967259,554680,72073,29185,4866,9080707,37854678
2010:Q1,NoHS,2130815,1148476,887517,260959,982340,209505,17176,24565,19229,5336,23470,993,22478,86338,30173,35749,43125,294656,161027,56555,485388,484777,364821,109986,3758,6211,612,1645427,14374462
2010:Q2,College,46474070,13450270,11287522,2162748,33023800,3837231,1196223,2775713,2128036,647677,849764,788089,61676,8398018,789643,874681,2863381,6618230,4383417,437500,7297885,7281107,5656804,1173985,78745,371573,16779,39176184,35963267
2010:Q2,SomeCollege,11940058,4598156,3545210,1052947,7341902,1286271,217941,439243,320762,118481,62864,46938,15926,1036955,209377,277631,535123,2326484,767439,182575,3014127,3009902,2290549,648392,16661,54300,4226,8925931,29371194
2010:Q2,HS,11568343,4599302,3539750,1059552,6969041,1028280,159219,258363,193597,64766,48581,20497,28083,774334,236448,279021,497335,2475177,985460,226823,2571821,2566841,1913075,548775,76366,28624,4980,8996522,37823520
2010:Q2,NoHS,2081762,1116092,860427,255665,965671,205096,13016,17100,12843,4258,24384,477,23907,71507,30143,38599,39116,305705,165716,55288,468803,468173,352428,107301,3668,4776,630,1612959,14215855
2010:Q3,College,48012912,13364505,11198889,2165616,34648407,3889735,1197633,2744496,2220668,523828,873516,808643,64873,9407673,811226,923692,3097496,6786622,4475967,440350,7308064,7293416,5647454,1194957,72397,378607,14649,40704848,36228629
2010:Q3,SomeCollege,12131455,4586151,3534471,1051680,7545304,1308784,215588,409040,326122,82918,59143,45179,13964,1161337,212684,284385,581078,2333488,798367,181410,3007140,3003144,2274131,653072,18952,56988,3996,9124315,29489034
2010:Q3,HS,11788439,4572845,3517745,1055100,7215595,1029885,157749,242550,196545,46006,43609,16231,27378,888080,240240,296151,537433,2532745,1020963,226190,2517461,2512966,1868103,549763,66980,28120,4495,9270978,37832185
2010:Q3,NoHS,2061448,1085670,837700,247969,975778,202533,10164,12652,9825,2827,25400,0,25400,73058,30605,43681,37839,319015,166533,54298,455546,454971,342066,105934,3792,3180,575,1605902,14059396
2010:Q4,College,49228732,13315224,11136306,2178918,35913508,3891119,1312129,2740397,2003285,737112,888329,820920,67409,10181289,829063,945099,3266656,6853338,4562040,444049,7304555,7288146,5572078,1254225,71838,390005,16409,41924177,36485743
2010:Q4,SomeCollege,12376087,4487203,3433475,1053728,7888885,1284867,238257,437583,297019,140564,71856,57684,14172,1288516,213877,303012,637520,2404811,825546,183040,2987625,2983463,2214005,685196,23652,60610,4162,9388462,29613975
2010:Q4,HS,11919693,4484744,3430811,1053933,7434949,1024507,162296,256746,182448,74297,40107,14318,25789,960445,235554,320415,570863,2629528,1007921,226568,2535215,2530510,1841724,594245,65178,29362,4705,9384479,37887026
2010:Q4,NoHS,2054372,1070898,821976,248922,983474,194282,10759,24626,20795,3830,22895,172,22723,78739,29596,43797,39915,324402,160502,53961,451639,451047,330091,113144,4108,3704,592,1602733,13907086
2011:Q1,College,50036578,13178255,10973496,2204759,36858323,4044434,1274371,2687877,2007387,680490,878655,807140,71515,10868652,851644,942174,3388932,6854782,4619520,447283,7336761,7319932,5579960,1258645,66165,415162,16829,42699817,36735227
2011:Q1,SomeCollege,12544375,4417217,3360026,1057191,8127158,1296332,235947,425970,303038,122932,83402,68759,14642,1405605,216014,305156,683107,2445445,845634,184545,2969538,2965336,2188433,681671,28628,66604,4202,9574837,29746197
2011:Q1,HS,11997955,4416502,3356707,1059795,7581453,1051039,154849,249011,182888,66123,41111,16722,24390,1022278,232158,328573,595554,2691449,988530,226900,2503004,2498369,1831390,579424,56989,30566,4635,9494952,37979715
2011:Q1,NoHS,2026171,1049603,803086,246518,976568,189507,9562,28614,25258,3356,21375,320,21055,83558,28693,42489,41704,323788,153695,53583,438613,438037,320343,108570,4456,4669,576,1587558,13762152
2011:Q2,College,50265941,13138833,10911009,2227824,37127108,4164746,1255912,2763810,1981850,781960,918773,843858,74915,10842625,872777,943007,3390998,6849858,4674284,450318,7322954,7305627,5564854,1271850,57360,411563,17327,42942987,36978787
2011:Q2,SomeCollege,12670882,4399635,3334770,1064865,8271247,1299311,236641,455725,304367,151358,96471,81451,15020,1422522,217934,310007,696721,2484367,865508,186040,2948899,2944648,2156515,687874,32648,67611,4251,9721982,29885841
2011:Q2,HS,12038468,4416272,3350516,1065756,7622196,1071424,149287,261653,181509,80144,34542,11404,23138,992752,228536,339557,596098,2752348,968712,227286,2494338,2489754,1827041,585347,45413,31954,4583,9544130,38098250
2011:Q2,NoHS,2000043,1036328,785699,250629,963715,183988,8666,33896,30188,3709,19902,482,19421,82140,27801,41463,42803,322869,146966,53220,430162,429600,312258,108006,4700,4635,562,1569881,13628130
2011:Q3,College,48836503,13133297,10878993,2254304,35703206,4296831,1236001,3040168,2187736,852432,906467,827354,79113,9278528,887062,917951,3101808,6816920,4761035,460435,7328158,7311654,5555233,1300993,59026,396401,16505,41508345,37218128
2011:Q3,SomeCollege,12512734,4385017,3321703,1063314,8127718,1304145,236933,516477,344944,171533,107065,91524,15541,1220645,218651,297417,630085,2510917,894579,190803,2935076,2930894,2126893,699487,37861,66654,4182,9577658,30033051
2011:Q3,HS,11801457,4388547,3316057,1072490,7412909,1094344,143871,285537,195399,90137,36507,14469,22038,771066,223431,333388,537215,2798829,956138,232584,2499729,2495461,1822001,593688,46354,33418,4268,9301728,38230630
2011:Q3,NoHS,1949784,1018416,777895,240521,931368,178728,7823,34932,31043,3889,18922,607,18314,67823,26850,39029,42127,319811,141297,54028,422070,421552,304266,108008,5051,4227,518,1527714,13508555
2011:Q4,College,49724187,13048186,10782222,2265964,36676001,4433677,1257948,3027548,2171679,855870,845108,762997,82111,9843090,918011,928728,3245050,6822323,4880913,473605,7316056,7299480,5537368,1328763,61628,371721,16576,42408131,37454956
2011:Q4,SomeCollege,12760693,4346832,3281712,1065120,8413861,1309128,244231,519733,348648,171085,114332,98445,15887,1322950,222446,309260,683962,2557500,933314,197004,2920837,2916641,2096365,712434,43743,64100,4195,9839856,30187968
2011:Q4,HS,11973472,4368275,3295172,1073103,7605197,1118002,141974,285190,194913,90277,45398,24383,21015,815478,221899,351294,567177,2868385,950452,239947,2516846,2512712,1823108,606172,48486,34946,4135,9456625,38364854
2011:Q4,NoHS,1942345,1010039,769572,240467,932306,173602,7463,39995,36252,3742,17707,695,17012,71732,26180,38716,44297,320619,136645,55352,416410,415913,298099,108855,5432,3528,496,1525935,13406962
2012:Q1,College,51046332,12956538,10673390,2283149,38089794,4513815,1210820,2932667,2019541,913125,842651,760524,82126,11012493,928749,958387,3463279,6835907,4918765,472260,7323556,7305453,5527039,1332886,56316,389212,18103,43722775,37690977
2012:Q1,SomeCollege,13079600,4311086,3238214,1072871,8768514,1300918,239571,515839,328415,187424,123845,108075,15770,1514393,222608,334024,761260,2609251,950091,196715,2896867,2892525,2064831,710870,48036,68788,4342,10182733,30350736
2012:Q1,HS,12190761,4346826,3270212,1076614,7843934,1130119,134731,283828,185475,98352,45153,25184,19969,934946,215852,381747,612848,2942439,924873,237399,2484276,2479991,1807020,595651,41108,36212,4285,9706484,38488922
2012:Q1,NoHS,1938400,1002084,755804,246281,936316,167620,6465,46870,43014,3856,15819,809,15010,80706,25275,39507,46986,322615,129958,54495,405115,404606,289072,105633,5706,4196,508,1533286,13326887
2012:Q2,College,51035208,13096500,10797880,2298620,37938707,4536768,1174246,3096513,2227092,869421,853490,771932,81559,10680488,922063,936687,3398507,6817734,5049767,472445,7314679,7295011,5505173,1355986,53705,380147,19668,43720529,37927897
2012:Q2,SomeCollege,13179364,4354663,3282898,1071765,8824701,1279842,236468,544552,372139,172413,133870,118303,15567,1490506,219670,323996,758954,2646564,993111,197168,2880848,2876359,2032328,722127,52955,68950,4488,10298516,30521497
2012:Q2,HS,12160386,4366885,3289323,1077562,7793501,1130457,128411,290702,199284,91417,43064,24121,18944,865690,205967,377658,599816,2996883,919106,235749,2486152,2481720,1801257,605868,36988,37607,4433,9674234,38590833
2012:Q2,NoHS,1912680,993852,752835,241017,918828,160937,5645,48860,45344,3516,14040,928,13112,77302,24196,37528,48070,322422,125844,53983,400122,399601,283072,106487,6023,4019,521,1512557,13271864
2012:Q3,College,52283867,13263578,10950032,2313545,39020289,4575094,1212318,3140867,2161364,979503,846728,765546,81182,11313862,939750,948012,3517152,6819345,5232799,474362,7320763,7300648,5477651,1390548,51214,381236,20115,44963104,38167421
2012:Q3,SomeCollege,13545531,4402200,3330332,1071868,9143331,1261542,246408,572371,367139,205232,142505,127105,15400,1607711,221162,336448,810736,2694556,1051447,198445,2871675,2867137,2001185,737121,57973,70857,4538,10673856,30700393
2012:Q3,HS,12358303,4397194,3319833,1077361,7961109,1132681,128003,302473,195383,107090,43474,25509,17964,915557,201031,395236,624323,3060235,923060,235038,2498051,2493694,1806524,615270,32997,38903,4357,9860252,38658586
2012:Q3,NoHS,1921975,999151,761318,237833,922824,154779,5539,55045,51175,3870,12545,1031,11514,82018,23501,37450,50397,324594,123107,53849,398817,398307,280271,107514,6353,4169,510,1523158,13245429
2012:Q4,College,52859557,13399408,11064362,2335046,39460149,4771511,1293593,3053742,2189174,864568,858577,778057,80521,11417774,954693,950054,3531774,6813403,5333019,482008,7318929,7301343,5481835,1415851,49289,354369,17586,45540627,38411256
2012:Q4,SomeCollege,13755502,4439209,3363466,1075743,9316293,1275542,264066,547900,379468,168433,152224,137031,15193,1649007,222174,342639,833353,2739777,1087272,202339,2861429,2857101,1973864,751791,63418,68028,4328,10894073,30887567
2012:Q4,HS,12422487,4415196,3336117,1079080,8007291,1163191,130718,286699,197136,89563,41387,24383,17003,897732,195219,406072,626582,3115536,906327,237828,2487602,2483885,1779440,634532,29618,40295,3717,9934885,38680179
2012:Q4,NoHS,1930856,1008749,771178,237572,922107,151164,5824,59331,56074,3257,11201,1145,10056,82556,22824,36950,52276,326853,118431,54696,393213,392776,271855,110732,6724,3466,437,1537643,13251117
2013:Q1,College,54692932,13674857,11322873,2351984,41018075,4841777,1234759,2882558,2098948,783610,831070,749259,81811,12729265,972407,968857,3702874,6940226,5428519,485763,7294043,7275558,5424502,1436630,47188,367238,18485,47398888,38661106
2013:Q1,SomeCollege,14241486,4516166,3434422,1081744,9725320,1262105,256696,513793,369487,144306,158762,143449,15313,1868715,223685,360245,903786,2850742,1122285,204507,2841054,2836632,1940220,755520,68937,71955,4422,11400432,31083162
2013:Q1,HS,12746533,4472552,3395337,1077215,8273981,1167666,122747,268811,191031,77780,44750,28561,16190,1028097,189625,427198,660303,3240873,886313,237599,2496742,2493023,1811164,614457,26021,41380,3720,10249791,38643613
