Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Miscellaneous other equity,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count,Minimum Wealth Cutoff
2002:Q2,TopPt1,4126224,664963,481949,183014,3461261,280447,212448,324348,181672,142676,277213,262959,14254,1155044,37123,2443,35437,28823,1094897,13038,33308,32937,23227,3624,-1196,7282,371,4092916,109040,
2002:Q2,RemainingTop1,7445317,1843937,1491159,352778,5601379,448725,342202,333379,226590,106790,206761,180454,26308,1883365,110241,40559,303289,366109,1527881,38867,376523,374541,269886,23183,-2320,83791,1983,7068793,968006,
2002:Q2,Next9,17071927,4921460,4249150,672310,12150467,1249634,535719,353091,215022,138069,192988,153098,39890,2786995,257685,442314,897003,3673395,1640761,120882,1327790,1322545,1050607,139244,-2297,134991,5245,15744137,9696081,
2002:Q2,Next40,19139104,8668590,7211236,1457355,10470514,1526388,346819,188155,107857,80298,63728,42707,21021,1496448,457918,359919,1094827,3674632,1022136,239545,3651647,3641799,2803793,754808,-2533,85731,9848,15487458,43126634,
2002:Q2,Bottom50,3776456,2726668,1949136,777532,1049788,238176,20009,13519,8916,4603,1527,534,994,101093,100898,16431,186551,199534,70657,101393,2500313,2498094,1477527,996785,-1942,25724,2219,1276143,53906540,
2002:Q3,TopPt1,3862670,679976,494402,185574,3182694,290388,196764,334482,172226,162257,268751,254197,14554,869722,36873,3207,31835,29567,1107787,13317,35267,34835,24509,4094,-1501,7733,432,3827403,109317,
2002:Q3,RemainingTop1,7184488,1886569,1540257,346312,5297919,482645,325814,336125,210534,125591,216110,189578,26532,1545430,116514,38604,276203,350239,1569894,40339,392961,390623,280889,24110,-3040,88664,2338,6791526,972241,
2002:Q3,Next9,16682714,5010533,4313222,697311,11672181,1286841,531152,355901,202821,153080,189722,149819,39902,2267493,263907,434202,814188,3747585,1657165,124027,1348639,1343053,1072612,144882,-2566,128125,5585,15334076,9738466,
2002:Q3,Next40,19103093,8850677,7373494,1477182,10252416,1560173,355617,202877,102725,100152,62807,40594,22213,1287546,449489,358205,983528,3696921,1050104,245149,3763858,3754057,2913282,765180,-2918,78514,9801,15339235,43312276,
2002:Q3,Bottom50,3828316,2812038,2027633,784405,1016278,239060,19722,14167,8573,5595,1643,580,1064,79935,99325,16743,169018,200628,72503,103533,2562769,2560539,1527868,1013343,-2120,21449,2230,1265546,54139891,
2002:Q4,TopPt1,3922422,694159,504396,189763,3228263,291419,207719,360365,160624,199741,257679,242827,14852,963329,36950,2983,33194,30187,1030579,13858,37059,36632,25905,4755,-2512,8485,427,3885363,109627,
2002:Q4,RemainingTop1,7384510,1929168,1589992,339176,5455342,505810,331764,352060,192784,159276,228524,201779,26745,1651293,123466,37973,283744,336164,1562256,42287,408259,405845,291238,25217,-5173,94562,2414,6976252,976527,
2002:Q4,Next9,17043737,5096452,4379380,717072,11947285,1302992,560529,366339,188467,177872,180562,140680,39882,2385341,271139,463428,861020,3838791,1587950,129194,1377164,1371454,1097418,152371,-3827,125492,5710,15666573,9781791,
2002:Q4,Next40,19497152,9044643,7552940,1491703,10452509,1568343,379834,233260,96333,136927,60016,36613,23403,1330358,441777,368513,1029696,3731761,1053363,255589,3885348,3875723,3024695,781387,-4444,74085,9625,15611804,43501754,
2002:Q4,Bottom50,3904920,2877561,2089091,788470,1027358,235709,20848,15519,8123,7395,1723,590,1132,80805,97912,17225,172533,202259,74996,107830,2630545,2628352,1577057,1033277,-3142,21160,2193,1274375,54378132,
2003:Q1,TopPt1,3888183,725284,514851,210432,3162900,308807,187334,335631,154272,181359,253431,238345,15086,906816,38362,3218,33151,31029,1050981,14140,39374,38829,27136,4643,-2519,9570,545,3848810,109962,
2003:Q1,RemainingTop1,7411096,1985433,1656824,328609,5425664,548464,311515,330054,181506,148548,233487,206658,26829,1579491,133072,36683,281443,319009,1608672,43774,425952,422937,301591,25281,-5377,101442,3015,6985144,980847,
2003:Q1,Next9,17200226,5227384,4509775,717610,11972841,1358219,548385,349279,179816,169463,190723,151186,39537,2248085,282370,475811,870807,3905727,1611086,132349,1397491,1391249,1115618,151310,-3520,127841,6242,15802735,9825768,
2003:Q1,Next40,19717935,9222043,7721130,1500913,10495891,1624153,384210,218360,92651,125709,62952,38499,24453,1271590,437221,373357,1031064,3748110,1083704,261170,3976948,3967262,3125711,772775,-4226,73003,9686,15740987,43693958,
2003:Q1,Bottom50,3905555,2880711,2088692,792019,1024845,240274,20254,14711,7848,6862,1926,744,1182,72859,97202,17637,170092,203109,76829,109953,2677396,2675152,1617186,1035114,-2799,25651,2244,1228160,54619808,
2003:Q2,TopPt1,4203762,751546,527915,223631,3452216,313867,172069,310361,139450,170910,272793,257414,15378,1175376,41525,2931,36832,31773,1080317,14374,44622,44051,28967,5077,-2232,12239,572,4159140,110318,
2003:Q2,RemainingTop1,7800881,2037072,1717225,319847,5763809,576201,295454,305293,161539,143754,208641,181624,27016,1882319,146156,35999,305104,303223,1660237,45182,449244,446014,311931,26147,-4928,112864,3229,7351637,985189,
2003:Q2,Next9,18062617,5351570,4622413,729158,12711047,1384129,541812,327367,162250,165117,269868,230422,39447,2638273,298844,507792,979242,3985955,1642628,135137,1473098,1466623,1157022,156592,-2894,155903,6475,16589520,9870109,
2003:Q2,Next40,20281062,9409467,7893686,1515781,10871595,1644326,390577,205408,84289,121119,86849,61218,25631,1415363,436836,384206,1151305,3774186,1116689,265850,4141936,4132367,3263604,782829,-3598,89532,9568,16139126,43887778,
2003:Q2,Bottom50,3983425,2932342,2134701,797641,1051083,238955,19899,13867,7221,6645,2637,1389,1247,82185,97417,18127,183339,204372,78616,111669,2792028,2789799,1686856,1051284,-2213,53872,2229,1191397,54863465,
2003:Q3,TopPt1,4317719,767657,541822,225835,3550061,310223,152752,301012,159988,141024,262821,247288,15533,1293808,43947,2991,37570,32589,1097519,14829,46748,46178,31242,5813,-3398,12521,570,4270971,110688,
2003:Q3,RemainingTop1,8017329,2082822,1769401,313422,5934506,593043,275726,302008,179915,122093,217060,190118,26942,2007098,157851,34831,308220,286397,1705278,46993,457956,454635,317816,26944,-7539,117413,3321,7559373,989536,
2003:Q3,Next9,18458098,5457212,4703587,753626,13000886,1388988,528241,328884,182354,146530,270634,231930,38704,2772665,313185,527187,1009745,4059192,1662534,139631,1517888,1511274,1207130,163300,-4032,144877,6613,16940210,9914524,
2003:Q3,Next40,20604717,9615868,8081562,1534306,10988849,1639085,392752,194430,95204,99226,86707,60204,26502,1456971,434575,391044,1177498,3794700,1146471,274616,4278221,4268827,3396877,797818,-5108,79240,9394,16326497,44082105,
2003:Q3,Bottom50,4071992,3019161,2215507,803654,1052831,233510,19266,13561,8001,5560,2767,1495,1272,82667,97220,18569,184163,205400,80502,115207,2849056,2846863,1737868,1065801,-3064,46259,2193,1222936,55107651,
2003:Q4,TopPt1,4607076,788653,554487,234166,3818423,312949,137364,334439,178868,155571,250527,234755,15772,1540959,46178,2597,40930,33353,1103807,15320,54584,54026,32501,6337,2664,12525,558,4552492,111068,
2003:Q4,RemainingTop1,8439294,2136032,1830068,305964,6303262,617479,259268,333426,195673,137754,228603,201581,27022,2268102,169229,34130,329429,270269,1744450,48877,489530,486159,329877,28029,6604,121650,3370,7949764,993874,
2003:Q4,Next9,19181560,5576812,4803996,772816,13604748,1409096,518820,359045,200146,158899,267030,228689,38341,3094037,327011,563300,1110259,4139815,1671923,144411,1537275,1530555,1229163,170004,3212,128176,6720,17644285,9958728,
2003:Q4,Next40,21153134,9837419,8283817,1553602,11315715,1652456,396298,220923,105012,115911,85181,57621,27560,1560712,431759,402749,1287714,3820505,1173360,284057,4401927,4392729,3511237,812235,4423,64834,9198,16751207,44275829,
2003:Q4,Bottom50,4158223,3081390,2270337,811053,1076833,231158,18811,15075,8677,6398,2896,1575,1321,88881,96902,19065,195876,206650,82475,119044,2916624,2914475,1792835,1086327,2039,33274,2149,1241599,55350910,
2004:Q1,TopPt1,5049281,826781,577026,249755,4222499,325467,122401,572621,410062,162559,244789,228667,16122,1675992,46331,2453,41472,33763,1141742,15471,56934,56386,33977,6332,2485,13592,548,4992346,111450,
2004:Q1,RemainingTop1,8957042,2223196,1925474,297722,6733846,654109,243049,551365,404219,147146,230650,203349,27302,2403072,176585,33078,331165,259193,1801421,50156,504943,501514,338568,28038,6203,128706,3429,8452099,998188,
2004:Q1,Next9,20027995,5789045,5000120,788925,14238951,1453117,508638,574232,408468,165764,285633,247165,38469,3235317,334701,590459,1135619,4263275,1711411,146548,1561324,1554490,1253261,169364,2797,129068,6833,18466672,10002430,
2004:Q1,Next40,21837523,10199321,8620786,1578534,11638202,1694773,398743,338617,212319,126298,90437,61566,28872,1597812,423783,411615,1307581,3878540,1209171,287129,4495902,4486897,3614855,805546,3941,62555,9004,17341621,44467839,
2004:Q1,Bottom50,4222871,3133415,2310586,822829,1089456,233519,18334,21098,14179,6919,3218,1816,1402,88932,95443,19528,195848,209267,84239,120031,2955769,2953663,1828026,1087193,1727,36716,2106,1267102,55591789,
2004:Q2,TopPt1,5120109,846867,599549,247318,4273242,330505,107530,513530,364543,148987,241133,224657,16477,1692191,47461,2616,41803,36610,1244241,15620,60727,60114,36185,6662,2470,14796,614,5059381,111830,
2004:Q2,RemainingTop1,9096729,2287039,1994273,292766,6809690,681312,226756,497536,359166,138370,228050,200463,27587,2410378,185916,31647,331459,270585,1894612,51440,521329,517516,346670,28525,6215,136107,3813,8575400,1002463,
2004:Q2,Next9,20372793,5947177,5125829,821348,14425616,1478910,497099,526809,368842,157967,313927,275322,38604,3195868,345334,606711,1155245,4344466,1812573,148675,1619395,1612196,1304847,172547,2614,132188,7198,18753398,10045344,
2004:Q2,Next40,22251291,10496157,8893704,1602453,11755133,1715148,399722,311226,193604,117622,98590,68388,30202,1572951,418083,417215,1320624,3948296,1263105,290172,4644230,4635277,3759574,810124,3771,61808,8953,17607061,44657026,
2004:Q2,Bottom50,4346143,3263472,2432243,831230,1082671,232335,17811,20115,13625,6491,3618,2132,1485,82931,94490,19961,194949,209896,85565,121001,3036674,3034557,1893998,1096681,1562,42317,2117,1309469,55828835,
2004:Q3,TopPt1,5296161,888218,622182,266037,4407943,330081,93626,556856,398323,158532,225406,208587,16819,1708067,48244,2603,41569,39476,1345981,16035,60781,60141,37863,7342,-740,15676,640,5235380,112201,18605467
2004:Q3,RemainingTop1,9353458,2373285,2090487,282798,6980173,701425,211191,531938,381836,150102,242517,214671,27845,2416962,194617,30360,327879,282362,1987712,53210,532073,528043,357265,29689,-1810,142899,4030,8821385,1006684,5631639
2004:Q3,Next9,20833284,6193981,5367374,826607,14639303,1491198,485537,562160,395322,166838,309572,270901,38671,3153096,354959,629476,1159543,4427816,1913083,152864,1656388,1648953,1340143,180462,-713,129060,7435,19176896,10087180,1072153
2004:Q3,Next40,22697021,10809479,9193781,1615699,11887542,1719387,399949,338786,208407,130379,96552,65041,31510,1546533,411425,424603,1315444,4019705,1316988,298171,4781999,4773175,3889024,828575,-1029,56603,8824,17915022,44842280,109718
2004:Q3,Bottom50,4410782,3335972,2499252,836720,1074809,228589,17296,21419,14288,7131,3796,2231,1565,76620,93326,20411,191725,210540,86902,124183,3117836,3115736,1955197,1118807,-445,42177,2100,1292946,56060595,
2004:Q4,TopPt1,5643492,898413,641574,256839,4745078,340636,91157,594280,478161,116119,256795,239650,17145,1901532,53431,2022,47606,49666,1391528,16425,62685,61976,38395,7474,-1021,17128,708,5580807,112560,
2004:Q4,RemainingTop1,9717010,2446829,2152790,294039,7270181,709322,208899,566304,454424,111880,223780,195115,28665,2620766,195712,35474,362576,305156,1988307,53884,531203,527117,359769,31272,-2376,138452,4086,9185807,1010834,
2004:Q4,Next9,21764270,6396869,5551883,844986,15367401,1544262,490615,613484,471995,141489,345764,305730,40034,3429355,359544,662300,1250952,4508249,2005472,157404,1750401,1742900,1410005,187988,-960,145866,7502,20013869,10127678,
2004:Q4,Next40,23376645,11143115,9502935,1640180,12233530,1768771,400769,343526,248424,95102,107510,75902,31608,1623337,424549,434024,1425253,4088537,1308352,308903,4886086,4877036,3959832,851292,-1402,67314,9050,18490560,45022545,
2004:Q4,Bottom50,4607656,3480438,2618263,862175,1127218,237135,17896,21747,16328,5419,4200,2619,1581,85419,95934,20145,209011,211096,94828,129807,3272834,3270680,2072576,1142093,-681,56692,2154,1334822,56285703,
2005:Q1,TopPt1,5714515,914238,659156,255082,4800277,350685,79034,558518,441581,116937,267981,250492,17489,1914478,55736,2201,49785,60299,1444973,16588,59032,58274,37451,6152,-3132,17802,759,5655483,112906,
2005:Q1,RemainingTop1,9821176,2515359,2211989,303370,7305816,716047,197511,545755,432600,113155,238000,208474,29526,2635532,191060,39811,370835,323491,1993627,54147,533182,529119,371950,31749,-6754,132174,4062,9287994,1014885,
2005:Q1,Next9,22154833,6633121,5780841,852280,15521712,1596399,479722,605711,455209,150503,318931,277434,41497,3443204,355421,668101,1238615,4550091,2105331,160183,1777470,1769964,1441805,182893,-2811,148077,7507,20377363,10166678,
2005:Q1,Next40,23689934,11403568,9744801,1658766,12286366,1816568,392320,340983,240805,100178,98972,67244,31729,1614279,430599,435815,1411177,4128121,1302115,315415,4918435,4909194,4008954,836661,-4106,67686,9241,18771499,45196980,
2005:Q1,Bottom50,4772704,3622716,2737075,885641,1149988,245502,17869,22693,16940,5753,4178,2577,1601,85915,96970,19817,210447,210363,102681,133552,3413501,3411306,2208399,1147519,-2340,57728,2195,1359203,56503155,
2005:Q2,TopPt1,5975134,945881,679897,265985,5029253,353037,70688,582913,462626,120286,284458,266677,17780,1989840,58723,1975,53691,70965,1546331,16632,61149,60300,37888,5824,-1956,18544,849,5913985,113242,
2005:Q2,RemainingTop1,10078649,2595947,2285285,310662,7482702,712613,189724,575010,458223,116787,244458,214159,30299,2714288,187672,44594,390809,342964,2026378,54191,534534,530324,375646,32825,-4036,125890,4209,9544115,1018808,
2005:Q2,Next9,22850875,6919348,6070243,849106,15931526,1630112,475681,648325,486042,162283,306277,263538,42739,3545710,353215,688286,1271299,4599336,2251253,162033,1856774,1849131,1513741,185736,-1737,151392,7642,20994101,10204049,
2005:Q2,Next40,24091844,11636181,9956360,1679820,12455664,1841837,387802,365550,257553,107998,94759,63049,31710,1632108,438270,441637,1450957,4173303,1309732,319710,5006156,4996647,4084774,845650,-2601,68824,9508,19085689,45364798,
2005:Q2,Bottom50,4934611,3755028,2842241,912787,1179583,250292,18132,24572,18340,6232,4244,2638,1606,89277,98363,19516,218823,209831,110221,136312,3563524,3561259,2340710,1162355,-1583,59777,2265,1371087,56712037,
2005:Q3,TopPt1,6209205,952515,699223,253292,5256690,360410,70861,507457,420769,86688,299321,281349,17972,2131189,62877,2002,58376,81760,1665278,17160,62370,61559,38355,5753,-1929,19380,811,6146835,113569,
2005:Q3,RemainingTop1,10338200,2664485,2343028,321456,7673716,715010,189928,516445,430626,85819,254510,223617,30893,2859423,186501,49105,415938,362262,2069493,55100,533066,529263,379052,34252,-3732,119691,3803,9805134,1022573,
2005:Q3,Next9,23551513,7160751,6299244,861507,16390762,1676405,486689,597315,462618,134697,285861,242335,43526,3740554,354372,699414,1323089,4645242,2414178,167642,1941185,1933836,1587680,191456,-1669,156369,7350,21610327,10239658,
2005:Q3,Next40,24587421,11945201,10254320,1690880,12642221,1881729,391753,325100,246384,78716,88042,56598,31444,1676684,448740,444894,1513656,4215911,1322647,333065,5102615,5093086,4161309,863185,-2544,71136,9529,19484806,45525211,
2005:Q3,Bottom50,5166197,3946625,3015845,930780,1219572,257508,19032,23423,18693,4730,4236,2656,1579,95672,100373,19195,230193,209149,117660,143130,3723139,3720897,2475486,1183738,-1701,63373,2242,1443058,56911434,
2005:Q4,TopPt1,6380416,951351,710064,241287,5429065,364025,82564,523575,419988,103587,315641,297622,18019,2174550,65950,1873,62718,92642,1727704,17824,64006,63206,38757,5694,-1047,19802,800,6316410,113889,
2005:Q4,RemainingTop1,10535808,2722940,2390391,332548,7812868,712249,200426,540125,437878,102247,262647,231427,31220,2903248,183111,53799,438620,381872,2080524,56247,530568,527057,381278,35575,-1906,112110,3511,10005240,1026150,
2005:Q4,Next9,24118379,7367000,6491370,875630,16751379,1713892,516840,637070,474798,162273,267552,223918,43634,3794327,352174,716054,1364902,4691916,2522346,174306,2013701,2006555,1657898,196790,-891,152758,7145,22104679,10273374,
2005:Q4,Next40,25069280,12242630,10537041,1705588,12826651,1910645,405886,353583,253556,100027,81851,51019,30833,1676603,456495,449670,1564482,4259026,1319433,348976,5181104,5171503,4226048,879582,-1392,67265,9601,19888176,45677432,
2005:Q4,Bottom50,5370449,4113545,3162329,951216,1256904,262998,20766,25699,19753,5946,4206,2699,1507,97537,101779,18881,240063,208453,125426,151098,3861959,3859721,2598886,1202915,-998,58918,2238,1508490,57100431,
2006:Q1,TopPt1,6842729,954257,702842,251415,5888473,385956,79627,537192,439444,97748,336474,318674,17800,2548994,60675,1636,66952,103547,1749723,17697,67673,66827,39671,5362,876,20919,846,6775056,114203,
2006:Q1,RemainingTop1,10974475,2734944,2395145,339799,8239531,731357,197408,560573,463338,97235,261855,230810,31045,3279475,163133,58632,460435,402439,2068270,55954,529290,525827,381540,36379,1512,106396,3463,10445185,1029509,
2006:Q1,Next9,24999956,7460805,6590603,870203,17539151,1795488,523133,670320,506280,164039,262955,220466,42489,4312318,324878,736516,1402933,4744887,2590942,174781,2114474,2107345,1744996,198450,742,163158,7129,22885483,10305065,
2006:Q1,Next40,25332102,12200965,10478348,1722617,13131137,1991839,406579,369044,270795,98249,79709,50100,29609,1812656,443710,455477,1610828,4306801,1304481,350011,5278490,5268708,4308966,885075,1199,73469,9782,20053612,45820675,
2006:Q1,Bottom50,5488964,4183910,3207133,976778,1305054,277115,21537,27216,21303,5913,4197,2844,1353,114678,98634,18570,249382,207923,133383,152421,4014889,4012614,2731765,1212320,896,67632,2276,1474075,57278114,
2006:Q2,TopPt1,6846491,944608,705374,239233,5901883,387559,84921,509900,393092,116808,360226,342862,17364,2467755,63235,1919,69104,114646,1825048,17570,70233,69342,40142,4810,2503,21888,891,6776257,114513,
2006:Q2,RemainingTop1,10936310,2761309,2410302,351007,8175001,725006,201475,544867,429232,115635,254674,224214,30460,3195323,158535,62821,468252,422041,2086358,55648,529564,526155,384928,37030,4039,100158,3409,10406746,1032622,
2006:Q2,Next9,25208842,7590696,6706437,884259,17618146,1828518,542710,670304,474752,195551,267816,227448,40367,4187451,320876,738202,1388057,4788213,2710764,175235,2200193,2193087,1822564,198008,2097,170417,7106,23008649,10334597,
2006:Q2,Next40,25476854,12328907,10591758,1737149,13147946,2014533,414006,379241,255170,124071,80351,52436,27915,1756963,450027,456003,1593781,4347135,1304900,351007,5363714,5353755,4387964,884876,3506,77409,9958,20113140,45954152,
2006:Q2,Bottom50,5655914,4337527,3339946,997581,1318387,281718,22904,28604,21233,7372,4198,3059,1139,110745,99717,18226,250486,207037,141019,153732,4179841,4177530,2876492,1224886,2751,73400,2312,1476073,57443567,
2006:Q3,TopPt1,7044919,925606,701768,223838,6119313,392341,97229,490128,391577,98550,375887,359144,16744,2577575,68225,1730,73382,125721,1899679,17416,72409,71482,40143,4903,3597,22839,927,6972510,114822,
2006:Q3,RemainingTop1,11126863,2775157,2412300,362857,8351706,721968,211137,534580,435647,98933,264390,234875,29516,3301332,158646,67589,490063,442958,2103765,55278,528949,525641,388253,38306,5324,93758,3307,10597914,1035457,
2006:Q3,Next9,25713688,7682085,6780594,901490,18031603,1869268,572637,668901,486134,182767,239814,202346,37468,4328608,324009,756757,1425613,4841168,2829382,175446,2272884,2265838,1882585,203091,2957,177206,7046,23440803,10361841,
2006:Q3,Next40,25741871,12436772,10684876,1751896,13305098,2046023,426141,370230,261931,108299,70670,44822,25848,1778014,462193,461198,1639590,4394582,1305023,351434,5436620,5426506,4437664,902726,5104,81012,10114,20305251,46077075,
2006:Q3,Bottom50,5818234,4467598,3449401,1018197,1350636,287825,24757,28865,22277,6587,3953,3071,882,115614,102093,17905,259770,206429,148630,154795,4347535,4345196,2999780,1262415,4258,78743,2340,1470698,57595875,
2006:Q4,TopPt1,7340041,910480,690529,219950,6429562,397808,117236,434488,343209,91279,394280,377943,16337,2834709,74209,1428,78815,136813,1942091,17685,76887,75915,39987,4982,6768,24177,972,7263154,115130,
2006:Q4,RemainingTop1,11410178,2779397,2407173,372224,8630781,719160,226539,488518,396055,92463,270514,241552,28962,3551187,160620,72501,519252,464650,2102186,55654,529456,526208,388536,39420,9424,88828,3247,10880722,1037986,
2006:Q4,Next9,26373927,7734861,6829926,904935,18639066,1911704,612747,629233,447168,182066,219651,184077,35574,4671829,329972,779270,1490368,4899466,2915902,178922,2342599,2335582,1930107,207894,5624,191957,7017,24031328,10386662,
2006:Q4,Next40,26009604,12459397,10696881,1762516,13550207,2079097,442410,346593,242059,104534,63612,39342,24270,1855147,476671,467437,1718061,4445859,1295586,359732,5484258,5473972,4454949,918499,10176,90348,10286,20525346,46188658,
2006:Q4,Bottom50,5922543,4524427,3485793,1038633,1398116,294256,27096,28092,21650,6442,3823,3132,691,127261,104981,17585,273330,205961,156350,159382,4474125,4471751,3085765,1285920,8545,91521,2374,1448418,57734125,
2007:Q1,TopPt1,7599362,902057,672532,229525,6697305,419885,126490,444333,348355,95978,417253,401264,15989,3014635,78226,1525,82473,148082,1946757,17645,76236,75185,40584,4363,5274,24964,1051,7523126,115440,
2007:Q1,RemainingTop1,11613962,2761049,2381713,379336,8852913,735392,232417,505845,408483,97362,266868,238362,28507,3721243,158602,76872,536466,485486,2078267,55454,515621,512291,385498,39035,6156,81602,3330,11098340,1040178,
2007:Q1,Next9,26864960,7729827,6832595,897233,19135133,1992771,636605,662926,464979,197947,217031,183066,33965,4904083,329901,787255,1510431,4949522,2964653,179954,2408113,2401015,1999649,202134,4107,195125,7098,24456847,10408929,
2007:Q1,Next40,26054153,12292415,10516783,1775632,13761738,2157913,449954,367185,252187,114997,62076,39243,22833,1898231,486185,469580,1742918,4490658,1274879,362158,5507762,5497241,4494447,903845,7586,91364,10521,20546390,46288113,
2007:Q1,Bottom50,5964479,4523637,3460731,1062906,1440842,308351,28776,29972,22888,7084,3824,3304,520,135296,106767,17242,279916,205184,164164,161349,4571076,4568643,3177076,1290794,7235,93538,2433,1393403,57857401,
2007:Q2,TopPt1,7780884,890968,661215,229753,6889915,413521,139117,414229,337451,76777,448136,432569,15566,3133147,83794,985,88089,158152,1992632,18116,78125,77038,40771,4345,5339,26584,1086,7702759,115753,
2007:Q2,RemainingTop1,11708630,2749194,2361006,388188,8959436,717272,240508,483888,404559,79330,243784,215888,27896,3828062,159535,82082,566208,504444,2077503,56153,511734,508514,385256,40104,5200,77954,3221,11196896,1042004,
2007:Q2,Next9,27344529,7749189,6850546,898643,19595341,2007539,664584,642714,464712,178002,248985,216910,32074,5048326,334305,818007,1576869,5016494,3052607,184911,2493149,2486120,2060351,206457,3975,215338,7029,24851380,10428511,
2007:Q2,Next40,26111287,12182595,10393558,1789037,13928692,2157070,458780,348660,252700,95960,71246,49978,21267,1914757,499331,477967,1823463,4537401,1265969,374046,5569957,5559289,4529630,917467,7593,104599,10668,20541330,46374654,
2007:Q2,Bottom50,6054815,4574391,3488391,1086000,1480423,309280,30675,29548,23476,6072,4028,3691,337,140439,109358,16921,293780,207118,171727,167550,4709448,4706989,3279186,1308592,7892,111318,2459,1345367,57964789,
2007:Q3,TopPt1,8005500,866563,644122,222441,7138937,414906,192570,508699,380727,127971,472448,457173,15275,3172800,87800,906,92107,168253,2010151,18297,80945,79783,40509,4724,7895,26656,1161,7924555,116070,25341100
2007:Q3,RemainingTop1,11856979,2725064,2327049,398015,9131914,707713,279727,584681,456495,128186,237078,209557,27521,3855273,157268,86644,585131,522442,2059652,56305,505603,502324,387070,41573,6561,67121,3279,11351376,1043434,7015132
2007:Q3,Next9,27761998,7711050,6806940,904110,20050948,2040277,744198,788658,527507,261151,251510,220757,30753,5081349,333875,831983,1603333,5076554,3111650,187561,2539154,2532065,2109262,213804,5838,203161,7088,25222844,10445274,1197807
2007:Q3,Next40,26213265,12068853,10271006,1797847,14144412,2177293,489783,453410,286846,166564,71389,51409,19980,1898847,508468,481638,1855991,4578736,1248467,380387,5612372,5601484,4552682,942457,11738,94607,10889,20600892,46447493,130942
2007:Q3,Bottom50,6149561,4630099,3524570,1105529,1519462,313766,34872,36442,26408,10034,4082,3892,190,141880,111061,16577,301383,208816,179308,171276,4850332,4847820,3383149,1352994,12484,99193,2513,1299228,58055373,
2007:Q4,TopPt1,7850438,889161,651553,237608,6961278,440615,243440,526557,390432,136126,465896,451606,14289,2970691,89020,4101,88274,171011,1942742,18930,85474,84305,42650,5876,8645,27134,1169,7764964,116394,
2007:Q4,RemainingTop1,11691512,2685507,2298530,386977,9006005,741992,321078,590307,454766,135541,214814,188586,26228,3671673,157295,88717,575835,539996,2047522,56775,512108,508819,387237,45359,7424,68799,3289,11179404,1044458,
2007:Q4,Next9,27698710,7669706,6758180,911525,20029004,2124698,799015,802659,533169,269490,356462,325850,30612,4844923,337943,823789,1603961,5110414,3032690,192450,2565209,2558079,2128423,220295,6855,202505,7130,25133501,10459209,
2007:Q4,Next40,26132046,11952346,10127021,1825325,14179699,2215573,507473,457146,285910,171236,104021,84420,19600,1820890,510541,481810,1802887,4636706,1253052,389602,5652726,5641885,4569588,959407,13186,99703,10841,20479320,46506464,
2007:Q4,Bottom50,6036301,4520884,3407531,1113354,1515417,318429,36320,36133,25996,10136,4419,4315,104,131493,111483,17301,296243,208521,179964,175111,4949852,4947352,3449236,1378539,14471,105106,2501,1086449,58128998,
2008:Q1,TopPt1,7490784,887119,647019,240100,6603664,468291,306871,548481,404696,143784,466713,453319,13394,2681317,88495,8336,81594,173884,1760283,19399,90343,89046,44855,6302,9656,28233,1297,7400440,116722,
2008:Q1,RemainingTop1,11316431,2600525,2222220,378305,8715906,778181,371910,599870,457527,142343,195661,170583,25078,3400706,153829,89620,547281,556450,1965472,56926,518914,515104,385546,47514,8644,73400,3810,10797517,1045143,
2008:Q1,Next9,27167562,7498400,6566674,931726,19669162,2212929,869681,820742,543906,276836,456977,426267,30710,4486000,336727,782541,1533553,5135273,2838741,195998,2591721,2584156,2145245,215721,8217,214973,7565,24575841,10470787,
2008:Q1,Next40,25698873,11650216,9796516,1853700,14048656,2258150,532216,462580,287686,174894,135055,115715,19340,1707977,508214,473132,1666885,4687577,1221283,395588,5661499,5650480,4576245,944947,15210,114078,11019,20037374,46553892,
2008:Q1,Bottom50,5939163,4444052,3324505,1119547,1495112,323823,38464,35941,25766,10175,4799,4764,35,117118,110932,18028,280052,207915,180536,177503,5028354,5025780,3498232,1387524,17043,122982,2574,910809,58188537,
2008:Q2,TopPt1,7285248,877557,647133,230424,6407691,452809,291434,595585,456024,139561,435784,422308,13477,2542990,90135,12144,78852,176610,1711603,19743,91865,90524,48037,7667,7203,27618,1341,7193383,117053,
2008:Q2,RemainingTop1,11170628,2520080,2149095,370985,8650548,763920,362011,632421,494253,138168,235317,209500,25817,3275909,154565,91415,544180,574256,1959720,56834,503435,499462,373159,50596,5997,69710,3973,10667193,1045574,
2008:Q2,Next9,26834135,7341731,6384956,956775,19492404,2201862,842171,864860,594738,270122,443768,408812,34956,4332722,341882,761856,1556279,5172316,2776154,198535,2597723,2590000,2174117,219646,6166,190070,7722,24236412,10480601,
