date,FU386000105.Q,FU385090005.Q,FU385050005.Q,FU155111003.Q,FU385012005.Q,FU385013005.Q,FU145020005.Q,FU385420005.Q,FU385000005.Q,FU384090005.Q,FU313011105.Q,FU383020005.Q,FU383030005.Q,FU383030505.Q,FU383034005.Q,FU382051005.Q,FU384022005.Q,FU383069105.Q,FU383061105.Q,FU383061705.Q,FU383062005.Q,FU383063005.Q,FU384023005.Q,FU383069005.Q,FU383065005.Q,FU383066005.Q,FU103092305.Q,FU383064105.Q,FU103092105.Q,FU383094905.Q,FU383064205.Q,FU153040005.Q,FU153050005.Q,FU383070005.Q,FU383078005.Q,FU383090005.Q,FU384194005.Q,FU384190005.Q,FU313111303.Q,FU313125003.Q,FU313131003.Q,FU384122005.Q,FU103169100.Q,FU313161105.Q,FU313161705.Q,FU383162005.Q,FU103163005.Q,FU384123005.Q,FU383168005.Q,FU383169005.Q,FU383165005.Q,FU153166000.Q,FU143192305.Q,FU313140003.Q,FU383170005.Q,FU143178005.Q,FU383190005.Q,FU143181105.Q,FU103164105.Q,FU143192105.Q,FU112090205.Q,FU387005005.Q
1998:Q3,666478,829886,678295,181740,108675,374779,13105,-4,151592,465014,-189,-49330,21314,1460,88231,-903,53092,5496,51930,37967,-15565,-26736,45914,47177,-3310,2047,-2433,-28132,23521,-3221,-9489,8794,127103,64268,8969,116045,313422,373342,0,205,0,10805,14381,-37260,-103,6668,27119,224200,41257,26888,123081,32974,5357,3,40358,11220,81194,-59919,-59547,3005,-3378,-163408
1998:Q4,639570,555552,690713,191033,112463,372216,15004,-4,-135161,559458,227,17299,64733,12236,78136,8251,7422,16336,-19416,62072,-6747,-44823,3489,-7311,7618,3182,5918,-105079,16149,-11515,43487,20840,110115,-22027,-4967,314744,694619,735000,0,279,0,65799,-23914,26964,3046,22152,37551,300991,32289,70625,157523,40554,10382,456,36843,-3746,323996,-40381,-116021,87298,-11658,84019
1999:Q1,672697,558194,695361,190354,112157,372003,20849,-2,-137166,360745,-562,-18633,6429,7508,71169,-1700,35572,5376,-5066,-33461,5467,63256,-5413,-1627,-3828,42,24988,-2280,38115,-7785,19730,10393,80262,65847,26594,10511,497911,522174,0,368,0,113348,30928,6440,-383,22433,53930,170570,14564,30939,123940,1127,15681,169,16890,5150,199999,-24263,-12569,-3403,-8291,114502
1999:Q2,657869,522473,713768,198446,116702,389845,8778,-3,-191296,222508,190,23700,30634,-4068,-21668,-2752,-2063,10824,-62915,44658,10473,-5103,2083,5559,-5223,1747,13915,-34296,31288,-22218,46211,15000,96386,94165,-19849,-24150,413804,440326,0,366,0,-25205,8479,-111458,150,16364,61260,208994,13487,27291,139033,29183,8727,674,60641,7262,178868,-26522,-80384,76948,-23086,135397
1999:Q3,680540,645569,736826,202251,118389,406067,10129,-9,-91257,436420,184,-4705,65920,-334,41803,1101,25275,4287,-28274,55732,-3382,-3089,14853,16909,-4725,2669,11713,-2787,47493,-18332,-9220,7045,94314,92077,-1744,71765,527677,557092,0,453,0,66416,6915,-14072,8,5893,67672,249723,25277,15922,168210,40314,14337,57,87475,3317,135314,-29415,-21434,11042,-19023,34971
1999:Q4,655293,494337,750245,203443,120607,405140,21060,-6,-255908,422823,178,82822,90086,-4050,118434,774,-45091,6009,73895,29143,1486,-155624,36800,35677,-2663,3786,5515,-74019,26891,-21517,54770,18061,122055,12661,5151,-6698,678731,638993,0,556,0,73157,-8954,48136,8,9671,24296,289787,28508,78288,141264,41727,14045,501,76881,173,183894,39737,17115,46034,-23412,160956
2000:Q1,712545,625676,754519,219371,121549,409568,4039,-8,-128843,466237,180,-83092,110397,8714,73758,509,-64795,2837,-20170,-36365,3524,-14621,52846,52753,108,-15,-8646,-170711,40363,-6504,69847,12467,107563,105665,28790,188886,595080,523825,0,990,0,59643,30471,-19122,-516,4514,44296,210963,26605,80391,103824,143,6200,292,72179,17637,155920,71255,49192,29141,-7078,86869
2000:Q2,710718,759673,792147,214858,123466,431221,22611,-8,-32474,506979,180,-3696,78647,-7586,-34531,-5152,11869,6784,-104573,53117,23833,32708,-15160,-19049,-416,4305,-838,-64896,49379,-8165,16070,8091,109523,137025,-28814,265033,539454,497598,0,976,0,-107862,36047,-187449,459,10411,32670,264861,42071,12722,162062,48006,9915,656,105238,298,223516,41855,-26850,78144,-9438,-48955
2000:Q3,748323,701259,798141,217175,122356,444311,14308,-10,-96882,514564,182,-20979,82685,-18275,58391,-1645,-19552,13392,-37562,13597,-13366,4386,13049,8113,-511,5447,6299,-126808,26873,5797,7834,11902,109984,103396,-11164,286597,611446,563762,0,832,0,519,10195,-44296,-606,-5091,40317,212945,5675,1316,151752,54202,36382,54,107560,-1087,206558,47684,11731,30146,5807,47064
2000:Q4,702344,1129106,795165,218167,123987,439422,13586,4,333940,886266,180,-13878,116160,15040,103884,-5059,91117,3011,21590,16657,-2700,52559,57646,50544,-204,7306,-8006,-106814,30935,-12121,-10375,11626,121564,25471,-1231,470127,552326,579959,0,832,0,-14961,-28637,-25446,-295,13790,25627,242032,27143,449,140246,74194,3652,438,106447,1763,239756,-27633,-69963,54940,-12609,-426762
2001:Q1,710677,880408,761651,218207,124779,426330,-7658,-9,118757,524501,189,-34107,151777,-5257,169215,-3926,-189754,861,-10630,-166088,12419,-26316,-15992,-16333,1678,-1337,4199,-100809,32841,6534,19019,27043,114839,12591,17483,318616,405744,366925,0,628,0,124820,-25227,19586,-559,28840,102180,67653,-12909,-11708,83813,8457,24370,159,-26206,4991,170510,38819,14314,20272,4233,-169731
2001:Q2,707070,722974,777351,216481,129832,433937,-2890,-8,-54377,266302,156,8427,65679,-1124,11558,-1390,-26034,7587,-113602,32183,31923,15875,8359,4738,3540,81,-2743,-96057,32385,-3530,69949,26562,108983,10209,-28598,83512,320680,287269,0,399,0,-30140,-29363,-159637,281,39001,119578,258584,-28308,45793,206574,34525,9452,593,-20550,-4977,73908,33411,-5192,44538,-5935,-15904
2001:Q3,723855,944389,775897,217519,132175,433741,-7529,-9,168492,608445,145,-3848,67236,472,93227,-4576,110800,2729,73111,60068,-2252,-22856,85526,84989,-157,694,4774,-144480,28649,-5646,-27284,3454,160928,-37737,20791,256014,439953,455774,0,287,0,107033,-16685,79172,-88,8686,35948,290124,-9772,62743,207051,30102,9196,7,-21209,27557,42779,-15820,-20034,10709,-6496,-220534
2001:Q4,655206,600460,767066,234469,132905,419909,-20208,-10,-166605,239432,140,101491,37923,1324,107531,-1312,-16591,9464,6373,-54212,10433,11351,-36844,-46295,4519,4932,3786,-47986,19133,-7954,37891,21896,92728,-90389,-17413,34078,406037,393208,0,60,0,134546,-11845,56889,-183,46158,43527,173713,-36129,-53448,185815,77475,9242,626,-10946,-20469,106436,12829,7433,14562,-9166,54745
2002:Q1,704169,564214,746108,229007,116473,391050,9579,-2,-181894,173405,109,-96603,168840,-412,-34550,-5597,-9555,-2043,-18574,805,17002,-6745,-14820,-14040,347,-1127,7267,-69740,33547,-47564,58071,24643,134423,44190,5844,-24688,355299,385230,0,613,0,104266,-14743,53506,-449,23696,42256,130295,-12549,-18549,169704,-8311,5351,-68,21702,4771,118300,-29931,-1188,18329,-47072,139956
2002:Q2,673810,710462,787327,229276,149858,415681,-7475,-13,-76865,382900,107,25823,17081,3861,-56040,-1430,110533,3963,-22724,-10942,41915,98321,-25276,-26059,-85,868,8261,-24532,24871,-8140,30714,24715,108413,25225,-11861,130574,459764,430117,0,365,0,84147,-21529,18025,447,54051,33153,224679,-49099,11981,227669,34128,-20219,1000,19694,3754,116697,29648,11525,26524,-8401,-36652
2002:Q3,696697,720785,828989,234982,154719,420637,18667,-15,-108204,244270,132,20148,113654,4310,-32537,-5478,-8249,7697,-17883,-53979,4617,51299,5269,795,-272,4746,-66,-116394,33039,-5439,-36522,15847,123063,-39466,1656,171302,352474,352316,0,320,0,94063,-5031,84503,395,25491,-11295,278037,-15100,13752,245421,33964,-12556,-29,19194,12715,-39428,158,-20100,25816,-5558,-24088
2002:Q4,612939,523413,791821,231319,143785,417530,-797,-16,-268408,446825,127,6018,50712,1285,94140,-2038,82094,10027,-34547,-11381,25382,92613,9044,564,3201,5279,5236,58231,18384,-9765,14466,-28,130841,-105386,2110,91354,715233,700227,0,282,0,134289,-16610,84890,105,56185,9719,327868,-22717,39175,266011,45399,9680,670,30623,-7860,204675,15006,2313,23418,-10725,89526
2003:Q1,691870,573948,778771,228630,128939,391241,29976,-15,-204823,118013,-897,-45474,153585,3748,-55331,-504,-121000,-2977,20931,-114676,-6779,-17500,9562,10444,-1165,283,-8776,-138617,30588,-24879,25068,19313,181788,88467,32837,-31465,322835,328001,0,201,0,151914,12,112264,-395,31057,8976,162039,-22573,-8853,201349,-7885,-10653,19,-11349,4133,31698,-5166,-9505,28984,-24644,117922
2003:Q2,656097,432886,811261,236439,165601,426826,-17589,-16,-378375,418427,102,49671,111878,10851,-34286,1555,-85392,9327,-23161,-69160,43284,-45681,91727,89879,2847,-999,8897,139145,33596,26008,87184,20346,120998,-5419,-21629,-136805,796802,770795,0,267,0,149609,-18830,62784,129,59737,45789,390482,-25832,94487,289019,32808,-3874,420,-4087,-929,238908,26007,-916,2113,24810,223211
2003:Q3,694947,604537,863632,244405,180894,435074,3281,-23,-259094,289371,97,-5543,61906,1625,-57650,2950,46963,6741,16355,105264,-6347,-75051,12546,7859,2891,1796,3266,38420,33605,25228,21861,21843,114935,-20763,7760,-19678,548465,502070,0,208,0,127381,2983,81936,14,12221,30227,293876,-19027,-4487,279644,37745,-15194,137,15992,2432,77239,46395,4822,16717,24856,90410
2003:Q4,641145,691389,849405,245648,169394,435957,-1574,-20,-158016,444576,97,35321,67782,2926,-42001,5839,42666,-4789,-3523,93136,8298,-50456,-14328,-4008,4615,-14935,-11547,81069,33698,9109,54766,12158,133371,-83700,17069,100281,602592,552013,0,195,0,133679,-21497,115132,-2157,34540,7661,288373,16371,9689,219056,43257,-11596,550,25992,-17878,132698,50579,3444,39163,7972,-50244
2004:Q1,736567,792604,842538,249150,152288,410280,30823,-5,-49933,644281,100,-19040,157054,5133,-37916,4902,70961,8199,32081,-23243,25457,28467,39835,28716,11144,-25,5434,-24491,55882,-31040,77095,1819,150034,121871,33465,33186,694215,701163,0,293,0,221361,9142,149007,266,52250,10696,228850,-22559,-4668,262536,-6460,7309,-12,63332,11614,168416,-6948,8336,14650,-29934,-56037
2004:Q2,734898,608745,905641,249559,200056,444496,11535,-4,-296896,361077,90,28433,101637,7286,-41850,-8563,-93120,-2823,-97456,-43670,55132,-4302,42633,35233,7978,-578,6257,-32072,57850,32674,-42400,13780,150723,68899,-18887,87709,657973,611523,0,278,0,97286,7050,33935,-911,75157,-17945,422827,11245,39687,353828,18067,-8342,472,27515,3515,67973,46449,-12201,26283,32367,126153
2004:Q3,785728,821795,944067,254024,211649,459387,19016,-10,-122272,665542,98,-12410,104563,-2589,-40260,13562,138435,7805,14432,67041,26600,22557,-1087,-11132,9629,416,2884,-37828,47575,28401,44776,12046,185683,32299,7621,141773,787814,770595,0,240,0,127746,6448,85470,-38,36615,-749,368223,-2307,12971,307224,50335,-1710,54,47111,10320,218611,17219,-30768,21261,26726,-36067
2004:Q4,660480,742491,922601,259175,193842,466898,2693,-8,-180110,590653,110,24372,97053,10953,11905,-14394,68126,21098,44213,119629,38236,-155049,77149,61836,11272,4041,963,-193205,91423,11762,58317,13737,158323,-38991,12993,200058,770763,751097,0,155,0,142861,-7339,97682,78,49168,3272,543566,28339,110185,349798,55244,1938,572,44719,-10321,27607,19666,-31418,40147,10937,-82011
2005:Q1,794958,672710,923643,259054,174975,447041,42595,-22,-250933,543513,-1713,-1347,146406,9502,-40439,-3961,-8222,1470,-29132,-34075,23060,30455,953,-2092,3555,-510,1258,-94105,53382,-58315,54608,4334,154200,136976,47661,142334,794446,868334,0,111,0,211660,14219,142756,-185,59863,-4993,326225,20086,30001,291283,-15145,1405,1,75866,13862,239205,-73888,-41393,26456,-58952,122247
2005:Q2,781220,929650,978129,265578,227622,491041,-6094,-19,-48479,788460,97,15507,114782,-6070,-17166,10948,158309,7258,-34301,110322,44661,30369,35261,31095,3989,177,-3178,-55047,34502,779,35534,2404,159369,115302,-25323,212451,836939,865858,0,70,0,-23290,-1322,-70618,-346,63723,-14727,539312,56529,69128,386240,27415,-22339,418,85565,541,285580,-28919,-45882,16167,796,-148429
2005:Q3,832807,865176,1037869,268821,242271,505764,21036,-23,-172693,735607,-2976,-28655,204052,-5923,34954,16671,-11921,17524,6639,-25916,18036,-28204,21830,14335,2935,4560,8140,-8376,-20527,-8177,56809,10479,133432,103921,404,231469,908300,961689,0,-186,0,98947,5814,52733,-94,43900,-3406,490633,15184,50632,378821,45996,16876,70,98321,1042,255986,-53389,-68296,23271,-8364,-32370
2005:Q4,751168,999311,992638,260170,220346,512169,-23,-24,6673,808083,81,52252,117120,4336,100914,2033,126486,22694,-37536,59406,28866,53056,12593,10792,1908,-107,-19947,-103575,-38276,-16182,50692,3593,155889,24545,15876,319653,801410,867454,0,111,0,121600,-26422,98261,199,55908,-6346,540383,46336,73870,378007,42170,4515,647,70634,-8543,138108,-66044,-85858,36439,-16626,-248142
2006:Q1,898562,913416,1007547,269614,194315,499326,44293,0,-94132,556565,67,-38777,207165,-18228,6959,-15614,84727,1937,110877,-29138,-10645,11696,19410,19811,-1282,881,-11680,-271867,64930,-48698,97170,24866,159887,65486,39316,191444,650696,761757,0,1339,0,187852,6423,154526,-253,15069,12087,462436,50887,22939,417086,-28476,-4731,76,28840,14169,71776,-111061,-100612,39999,-50448,-14854
2006:Q2,843870,980306,1059494,268474,233140,545692,12188,-1,-79187,700020,51,-8929,74601,16221,53683,5443,35480,22481,-64161,-67910,56585,88485,35823,39710,-1697,-2190,-7264,-77864,39645,9894,16295,5003,153080,85446,-41363,304775,779208,818285,0,111,0,21188,15177,-86079,57,63906,28127,554997,38609,85300,400362,30726,14889,555,73569,-740,153716,-39077,-90673,41421,10175,-136436
2006:Q3,883645,867483,1076115,271110,225851,556730,22428,-4,-208632,536682,54,-26274,152825,-11497,90361,8034,-18960,13270,559,27061,-3772,-56078,-4532,-4136,-4099,3703,852,-95272,70837,9764,22546,16365,135490,-4797,-7272,198158,745314,806631,0,94,0,87610,-1092,46374,-254,27184,15398,463076,45604,17316,338327,61829,13082,137,33006,1572,208054,-61317,-107924,37069,9538,16162
2006:Q4,807418,883998,1015217,273187,193172,558699,-9919,79,-131219,614615,51,5734,126966,2209,127347,6331,-100032,16494,-88914,-11896,20759,-36475,24554,26895,-2010,-331,-626,-41700,50217,-15668,90243,19249,121355,-115483,12102,301767,745834,844339,0,122,0,144087,1938,39682,124,80182,22161,518982,50435,150724,261795,56028,20148,734,46101,-6793,120958,-98504,-117787,33430,-14147,-76580
2007:Q1,909850,903233,1001280,276181,160409,535654,29039,-3,-98047,746685,43,-9358,186146,-608,67187,6933,5068,-6954,36310,48209,19135,-91632,52693,48802,-2106,5997,-17182,-170447,96047,-61526,120515,10829,130362,100574,33946,195463,844732,950065,0,165,0,250441,13652,126153,-329,76989,33976,346675,16428,68916,277874,-16543,111,361,43496,-11246,320061,-105333,-93338,53061,-65055,6617
2007:Q2,875880,763392,1058425,277744,195333,587025,-1183,-494,-295034,300275,39,-17954,50086,16679,82092,-16618,-105574,19800,-72993,-1086,42330,-93625,74631,78684,-4959,906,-12469,-292204,63072,1565,60910,16745,154994,106468,-45124,162937,595308,699315,0,150,0,35409,28178,-129219,-24,85600,50874,527254,41414,138423,310624,36793,11431,567,67615,-9170,66058,-104006,-148989,45516,-533,112489
2007:Q3,877252,1469820,1087676,279188,187250,603040,18199,-3,382144,1257510,37,-9719,121632,5917,275940,12259,440443,-67015,7074,278131,-11668,233921,26451,21634,-3364,8181,-2261,-101852,72587,1117,29975,6454,128520,56368,-7334,200977,875366,952443,0,118,0,137901,-22931,108565,-203,29985,22485,548328,107572,62314,302402,76040,16392,-16,31338,-10287,228669,-77077,-133385,55970,339,-592568
2007:Q4,768029,1404878,1032246,280064,153438,610851,-12105,-1,372631,1045478,35,40075,139908,-4060,222412,1272,171219,-18924,1640,120758,1398,66347,109939,110862,-1659,736,14635,-260624,83561,-13027,76137,14322,144820,-26777,-16908,348539,672847,827835,0,42,0,187928,-7602,90629,186,76093,28622,488308,90751,126036,217597,53924,12007,653,52457,-15108,101548,-154988,-165257,24566,-14297,-636848
2008:Q1,823110,893333,1004670,271993,122177,576764,33736,0,-111337,348044,29,-32179,137332,1094,308570,-5238,-23560,-16644,84947,-53355,-28824,-9684,115316,111110,-1557,5763,1666,-131106,87587,-136750,27550,10432,139430,33238,22653,-208020,459381,661379,0,-2,0,270363,16142,197967,319,36521,19414,286959,72534,63628,158266,-7469,17864,-87,2444,20850,62989,-201998,-105491,41389,-137896,-70223
2008:Q2,773067,729491,1013068,268272,146874,618586,-20660,-4,-283577,-154318,22,9944,-73426,-22721,-64201,-6969,186240,1169,35692,103060,30454,15865,-12199,-23144,8995,1950,3691,-156189,85047,-76826,87241,14420,143671,18916,-59403,-231578,129259,257360,0,-2,0,84565,-129,-35522,63,44196,75957,78647,16455,-25384,69131,18445,23668,488,-4378,-15396,89769,-128101,-78131,28136,-78106,43576
2008:Q3,846099,894408,1023161,258389,141470,627500,-4195,-3,-128754,652014,30,308802,130304,-13460,31417,-9418,365089,-26097,94070,151492,-8761,154385,5595,-13384,7607,11372,-21859,-111643,84633,-76463,-58568,21414,172428,-68950,-10416,-96921,780767,917805,0,-2,0,564378,6711,536863,-423,7708,13519,277795,88195,137047,29192,23361,-6166,-116,-50272,17798,114389,-137037,-102476,43276,-77837,-48309
2008:Q4,721042,871487,921639,237679,114357,607726,-38122,-1,-50152,463255,25,176722,-20061,-4521,356533,-6358,351137,6555,114635,102743,32732,94472,-256019,-265467,5133,4315,-10811,4884,24545,-80429,-142690,26523,133404,-158444,-11620,80436,513407,672744,0,-1,0,590861,-15061,564058,248,26070,15546,-155812,25818,-169952,-11654,-24,-11184,693,-86339,-13443,347968,-159337,-142142,61362,-78557,-150445
2009:Q1,720366,878260,828690,237380,86214,527799,-22705,2,49570,289457,15,-112809,14689,-2572,-23190,-9981,271324,-30083,182074,-133422,54775,197980,-42476,-67551,15138,9937,17360,120334,56122,-53329,3624,18007,111393,-4632,26533,-100956,239886,315120,0,3587,0,578567,-24556,470152,-798,36990,96779,-240726,-89674,-136214,50809,-65647,-10650,-58,-79128,-298,63826,-75234,-37017,17540,-55757,-157894
2009:Q2,621178,374146,818032,235069,104545,547056,-68638,0,-443886,183029,8,129019,-64128,4085,-147237,13911,-260215,-12659,3671,-261120,33819,-23926,39165,24356,10574,4235,9819,173049,56699,-4075,155485,2916,150783,15528,-19157,-72625,626915,589924,0,166,0,436045,-20741,344601,-274,47259,65200,-122378,-78789,-13588,5068,-35069,-3050,515,-8632,-7139,294397,36990,17520,21780,-2310,247032
2009:Q3,645618,560247,875883,244617,109138,555905,-33777,0,-315636,280281,47720,-7663,89772,1471,-205230,8449,64789,-20426,194769,-20781,26912,-115685,60561,21053,11948,27560,6949,3629,68786,-546,146567,2014,136031,-36914,8185,-114289,595917,558577,47598,137,0,437332,-13279,396975,928,30015,22693,-124855,-83054,-21063,-30577,9839,10481,35,2365,5530,179954,37340,744,36790,-194,85371
2009:Q4,591720,932375,859052,239677,98663,546364,-25652,0,73324,478962,487,45530,196441,98,-101221,-3839,25103,2373,99010,-51970,60227,-84537,58288,-924,13562,45650,2611,-142929,50241,3298,112611,11674,153003,-56637,12213,111991,405638,429563,0,127,0,351849,-14491,263906,293,72032,30109,-17033,-58994,68993,-23337,-3695,-8226,606,38928,-7608,70920,-23925,-70329,48004,-1600,-340655
2010:Q1,732795,781606,829845,238165,80395,500335,10946,5,-48238,489920,7,-39303,70662,2919,-296055,2908,213036,-6071,108082,14581,36477,59967,22137,-2542,9770,14909,-15358,-41214,115554,19856,124298,1190,165860,102900,42630,-2107,538159,532553,0,54,0,582537,15207,482308,86,36490,48446,-298585,-45354,-81977,-105694,-65560,2863,-95,60463,13581,171735,5606,-40835,30897,15544,-48811
2010:Q2,697375,866945,907420,243486,110352,555004,-1423,0,-40475,427635,6,94959,-52371,3499,-153996,-6247,98413,-310,214333,-81831,10297,-44076,25196,1469,8735,14992,-13228,-62810,81524,53693,41338,1443,159194,78871,-35757,113909,468110,422447,0,460,0,384123,8362,344431,269,5221,25840,-116989,-29271,-15889,-57225,-14604,-1501,177,57152,-5772,104797,45663,-34383,30021,50025,-169570
2010:Q3,759734,706749,971474,245474,101558,577029,47410,3,-264725,467914,8,34396,109048,630,-19711,8845,-170411,10399,11530,50837,-6488,-236689,65572,4062,8078,53432,-4255,-3158,89376,52686,61100,13948,176608,19650,-1961,35544,732639,678827,0,208,0,491803,15959,397724,121,7024,70975,-54101,-24749,10820,-65444,25272,2564,165,34970,3002,200216,53812,-67360,71355,49817,52985
2010:Q4,663373,1032522,926447,251543,93222,584693,-3016,5,106075,765428,10,150617,62213,12023,-17144,-3438,55845,-25949,-24472,-2696,47853,61109,64826,24277,6505,34044,-832,-24692,45816,59595,42453,764,171217,-4241,20054,130344,659354,603588,0,129,0,464771,-15010,365510,190,70028,44053,82925,22202,72822,-38837,26738,-11767,615,55036,31155,-19276,55765,-36430,38230,53965,-369149
2011:Q1,832061,713909,905875,254006,78928,537083,35852,6,-191966,334726,-1961,-183127,94105,19570,-71724,-5027,-69747,15938,-170518,154868,6836,-76871,42233,-9411,3842,47802,8945,-1562,96078,11530,73918,16212,129385,124137,52106,-345,526692,522424,0,248,0,310974,27532,268153,298,-17377,32368,-55582,-342,7530,-44268,-18502,-9,70,60251,24418,182055,4268,-42183,33198,13253,118152
2011:Q2,761927,1054233,938753,252833,104290,587299,-5675,6,115481,455259,159,98674,147622,6519,-38172,-5389,-53615,-9795,-147817,-16815,-4973,125785,58644,33415,9289,15940,6397,-87738,122187,50500,52885,18334,124184,83831,-38898,-90866,339779,336370,0,163,0,228664,-3549,204325,39,-29703,57552,-82591,4865,-61431,-50793,24768,1430,432,59182,-15617,144707,3408,-95359,50493,48275,-292306
2011:Q3,826365,1133238,997216,254666,105942,616701,19909,-3,136023,607352,27,46414,27113,-18410,-43408,-2748,166469,-27377,102025,-23385,-11689,126894,38624,-6396,3308,41712,-6290,-172750,92479,44320,24531,32182,132830,-6344,2152,250162,471329,503516,0,129,0,341738,17774,293201,484,-12177,42456,155773,56999,91285,-41609,49098,14304,289,13110,13126,-34953,-32186,-126810,49808,44816,-306873
2011:Q4,767718,552132,980504,259722,97737,626870,-3824,-1,-428372,436496,23,171659,124242,-10795,36157,7136,13362,14184,52617,-74994,8053,13502,-30301,-54888,2693,21894,9058,9277,71266,54927,11409,21977,123509,-23696,8904,-161616,864869,861714,0,116,0,371830,-8378,317744,286,21165,41013,157730,62481,66002,-24803,54050,19768,472,13665,-7996,306130,3154,-80950,30398,53707,215587
2012:Q1,951465,537373,1000346,268026,87611,595106,49546,58,-462973,260927,11,-81322,116887,-4056,-87943,-17,-224744,-8101,-33301,-182961,-22270,21890,66333,37761,-3527,32099,17829,-48102,81633,-17713,144845,-8085,163915,57734,46312,37409,723900,752205,0,191,0,498767,11276,400607,-835,2033,85686,-43140,22393,-13263,-41087,-11183,4466,106,50580,20935,220300,-28305,-45471,44088,-26922,414092
2012:Q2,917634,1177179,1025827,266957,115192,644007,-329,1,151352,670702,10,64471,46858,-7724,-65378,-1562,142469,-12440,150019,43650,10153,-48913,50549,27760,-3850,26639,-6834,-36489,83351,12142,49369,-13926,105026,16805,-29410,260974,519350,553212,0,128,0,274261,4498,183856,35,21834,64038,77447,52548,9551,-32079,47427,5600,360,5650,-8852,198618,-33862,-95812,51719,10231,-259545
2012:Q3,905295,1002720,1082875,268869,120280,647568,46159,0,-80155,595279,10,23090,51535,8635,51989,481,93253,-6040,-43397,32900,-45563,155353,34946,-2431,-2903,40280,2553,24317,91517,5226,77437,3886,127155,35354,-2270,-33835,675434,708191,0,118,0,338337,3922,232608,-74,-9129,111010,131644,22485,64806,-15632,59985,7312,-55,64244,1196,165395,-32756,-73896,33470,7670,-97424
2012:Q4,923415,743978,1018506,274024,114951,653670,-24163,25,-274528,353183,6,176420,173681,392,128818,-6819,-59967,-6217,100329,-29873,-34951,-89254,-13770,-29403,-2998,18631,1773,-147668,46073,7552,51678,7852,130167,-30763,13538,-125781,627711,624081,0,116,0,418401,-5674,304788,485,-3524,122326,136839,61885,8569,3933,62452,-14688,-124,15896,-4314,71956,3630,-65312,58672,10270,179437
2013:Q1,1012781,935375,1032792,277561,103123,609561,42543,5,-97417,611188,5,16787,28530,33557,-88059,5658,-110347,25657,16840,-80982,-305,-71557,13406,-20589,-888,34883,-58,177527,70489,-3135,174338,575,126880,110883,43031,11122,708605,707928,0,220,0,410367,9757,345185,-253,9506,46172,119,-24341,44062,-20470,868,1949,41,18339,14006,262887,676,-21503,23154,-975,77406
2013:Q2,1021708,956298,1072046,277065,139359,655076,546,0,-115748,255135,6,18628,34353,19022,-28786,-6585,-312122,-18920,-40201,-50224,-8645,-194131,73845,58212,2128,13505,15260,102709,90154,56962,5852,5969,129024,139598,-40923,-47831,370883,333211,0,176,0,49769,7160,-4963,336,-17503,64739,73890,34644,-34106,26932,46420,2212,183,53193,-21827,175615,37672,-74466,57303,54835,65410
2013:Q3,994126,902377,1156883,278072,144660,671451,62694,7,-254506,486937,5,8774,120040,-338,53235,9289,-63880,-7379,-43686,58365,-16751,-54429,-2837,-38306,-2145,37614,-13979,-119399,87112,50268,7194,8471,132344,67602,10212,132824,741443,719105,0,187,0,305273,23923,195423,136,-32932,118723,86192,9535,-57334,63886,70105,5251,-124,89014,-2258,235570,22338,-83344,53071,52611,91750
2013:Q4,945348,1222458,1096203,279452,130596,686457,-305,3,126255,1004472,6,258613,24433,15472,26399,239,-91765,-26997,-50835,-5849,-13511,5427,205728,190488,268,14972,-4173,104379,52052,55102,47642,6105,142599,19362,15449,126832,878218,860700,0,159,0,287217,-26658,270598,-611,-18619,62507,521006,64392,378463,17981,60170,2623,130,24881,3342,21342,17517,-75741,42586,50672,-277110
2014:Q1,1071762,1181561,1078802,279941,113797,642151,42878,36,102759,595120,8,-30511,145081,-13922,-18211,1660,-38690,19660,-107242,63990,-5889,-9209,112823,74559,-668,38932,891,-38348,66549,-23376,111978,9351,86130,64325,43884,115498,492361,694595,0,256,0,364718,35643,264317,-484,-7149,72391,92207,34326,49339,2195,6347,1720,-20,60683,17029,158002,-202233,-94850,-81969,-25415,-109799
2014:Q2,1056070,1109024,1148829,288447,151391,706333,2657,1,-39805,434483,8,87087,40508,17167,-71735,1718,-79078,-5679,-98643,1329,-6139,30054,-32687,-46022,-1149,14484,-4599,116882,88298,31370,59055,12091,79290,111964,-29901,7045,474288,420550,0,214,0,42367,5624,-50993,32,-3094,90798,166853,65649,-10023,44039,67188,12780,138,66745,-11986,143439,53738,-41451,66283,28905,-52954
2014:Q3,1129068,1040321,1229799,292395,157551,727522,52331,0,-189479,419512,4,44584,65043,-7543,44497,7242,-59033,-506,-57224,25865,-43416,16248,-75100,-112623,-2105,39628,6468,-30682,95829,30262,17427,13455,83387,10349,-5418,178740,608990,596627,0,208,0,249184,21282,208261,-178,-32400,52219,105503,33419,-75124,68266,78942,40250,306,83203,21763,96210,12363,-76254,59898,28719,88748
2014:Q4,1019205,1010353,1171983,295814,147596,741664,-13074,-16,-161630,925558,3,136925,166629,-15317,65045,15167,18845,21145,17047,4935,-12891,-11391,16696,4094,-409,13011,-10082,198196,73969,33811,55756,17172,93551,-27776,-5303,92269,1087188,1050247,0,130,0,309866,-25048,225082,517,11640,97675,316703,79602,89804,80702,66595,866,346,10151,-7741,419926,36942,-83117,87465,32593,8852
